city,district,rooms,area,price
Almaty,Unknown,3,71.0,26000000
Almaty,Unknown,2,49.0,12000000
Almaty,Unknown,2,62.26,14942400
Almaty,Unknown,3,87.17,20920800
Almaty,Unknown,3,78.5,35000000
Almaty,Unknown,2,58.0,16500000
Almaty,Unknown,1,20.0,5000000
Almaty,Unknown,3,88.6,33000000
Almaty,Unknown,2,68.2,25000000
Almaty,Unknown,2,58.0,17000000
Almaty,Unknown,3,68.5,25000000
Almaty,Unknown,4,80.0,17800000
Almaty,Unknown,3,90.0,27000000
Almaty,Unknown,3,64.0,12500000
Almaty,Unknown,1,47.1,14500000
Almaty,Unknown,3,91.2,23712000
Almaty,Unknown,2,65.0,25000000
Almaty,Unknown,2,65.3,26000000
Almaty,Unknown,1,43.0,12500000
Almaty,Unknown,2,64.0,17500000
Almaty,Unknown,3,75.0,23000000
Almaty,Unknown,3,76.5,24000000
Almaty,Unknown,1,43.0,13000000
Almaty,Unknown,2,65.0,22000000
Almaty,Unknown,3,53.0,14500000
Almaty,Unknown,1,39.5,11500000
Almaty,Unknown,1,48.0,14550000
Almaty,Unknown,2,62.0,22000000
Almaty,Unknown,1,40.0,13500000
Almaty,Unknown,1,38.0,14500000
Almaty,Unknown,3,63.0,15000000
Almaty,Unknown,1,31.1,12500000
Almaty,Unknown,2,43.0,13500000
Almaty,Unknown,3,87.9,25500000
Almaty,Unknown,3,67.3,19000000
Almaty,Unknown,2,67.7,25000000
Almaty,Unknown,3,60.0,13000000
Almaty,Unknown,3,61.8,14500000
Almaty,Unknown,3,69.3,19500000
Almaty,Unknown,2,63.0,27000000
Almaty,Unknown,3,79.0,26000000
Almaty,Unknown,2,58.1,15000000
Almaty,Unknown,1,42.9,13000000
Almaty,Unknown,2,69.2,25000000
Almaty,Unknown,2,120.0,16000000
Almaty,Unknown,3,67.0,20500000
Almaty,Unknown,3,69.5,21000000
Almaty,Unknown,3,60.0,9500000
Almaty,Unknown,2,61.0,43000000
Almaty,Unknown,3,85.0,40000000
Almaty,Unknown,2,66.0,21000000
Almaty,Unknown,3,72.0,22000000
Almaty,Unknown,3,88.0,29000000
Almaty,Unknown,2,58.4,17000000
Almaty,Unknown,3,90.0,21000000
Almaty,Unknown,3,92.94,20000000
Almaty,Unknown,2,64.0,18000000
Almaty,Unknown,3,106.0,45000000
Almaty,Unknown,2,60.0,18900000
Almaty,Unknown,3,78.0,30000000
Almaty,Unknown,3,89.0,25000000
Almaty,Unknown,2,65.9,30000000
Almaty,Unknown,3,83.4,45000000
Almaty,Unknown,3,57.1,12500000
Almaty,Unknown,3,80.0,20500000
Almaty,Unknown,3,78.8,25000000
Almaty,Unknown,2,57.0,18000000
Almaty,Unknown,2,68.0,23000000
Almaty,Unknown,2,46.0,13000000
Almaty,Unknown,2,59.8,24000000
Almaty,Unknown,3,96.0,40000000
Almaty,Unknown,1,50.0,18000000
Almaty,Unknown,3,82.7,26000000
Almaty,Unknown,3,90.0,25000000
Almaty,Unknown,2,67.0,13000000
Almaty,Unknown,3,77.0,27000000
Almaty,Unknown,3,78.1,30000000
Almaty,Unknown,1,36.0,10800000
Almaty,Unknown,3,84.4,42000000
Almaty,Unknown,1,35.0,11500000
Almaty,Unknown,3,87.0,27300000
Almaty,Unknown,3,70.0,25000000
Almaty,Unknown,2,50.4,22000000
Almaty,Unknown,3,92.0,23500000
Almaty,Unknown,1,31.0,10000000
Almaty,Unknown,3,77.0,19900000
Almaty,Unknown,1,31.2,12500000
Almaty,Unknown,1,44.8,17500000
Almaty,Unknown,1,42.5,14500000
Almaty,Unknown,2,67.0,26000000
Almaty,Unknown,3,62.0,15000000
Almaty,Unknown,2,58.1,16000000
Almaty,Unknown,3,72.0,55000000
Almaty,Unknown,3,80.0,26000000
Almaty,Unknown,2,65.6,35500000
Almaty,Unknown,2,71.4,32000000
Almaty,Unknown,2,55.0,15000000
Almaty,Unknown,1,31.1,13000000
Almaty,Unknown,2,57.0,24000000
Almaty,Unknown,3,60.0,20000000
Almaty,Unknown,3,60.0,19200000
Almaty,Unknown,2,65.0,10500000
Almaty,Unknown,2,60.0,18900000
Almaty,Unknown,1,31.0,15000000
Almaty,Unknown,2,58.8,17000000
Almaty,Unknown,3,88.0,30000000
Almaty,Unknown,2,50.0,17000000
Almaty,Unknown,3,78.3,28500000
Almaty,Unknown,2,46.7,21000000
Almaty,Unknown,3,78.2,33000000
Almaty,Unknown,2,56.2,12000000
Almaty,Unknown,3,78.3,30000000
Almaty,Unknown,4,90.0,13000000
Almaty,Unknown,3,69.0,24000000
Almaty,Unknown,3,74.0,25000000
Almaty,Unknown,3,81.0,24000000
Almaty,Unknown,2,52.0,12000000
Almaty,Unknown,1,52.9,21000000
Almaty,Unknown,1,35.4,13200000
Almaty,Unknown,1,47.6,16500000
Almaty,Unknown,2,57.3,18200000
Almaty,Unknown,2,51.3,15300000
Almaty,Unknown,3,72.0,30000000
Almaty,Unknown,1,47.0,15500000
Almaty,Unknown,2,65.0,16200000
Almaty,Unknown,1,43.0,13000000
Almaty,Unknown,2,48.0,15000000
Almaty,Unknown,2,61.4,20000000
Almaty,Unknown,3,83.1,24000000
Almaty,Unknown,1,41.0,14000000
Almaty,Unknown,3,69.0,22000000
Almaty,Unknown,3,78.2,31000000
Almaty,Unknown,3,69.1,22500000
Almaty,Unknown,1,31.8,12000000
Almaty,Unknown,3,90.0,20000000
Almaty,Unknown,3,79.0,35000000
Almaty,Unknown,3,88.4,27000000
Almaty,Unknown,2,49.0,12000000
Almaty,Unknown,2,57.1,11170000
Almaty,Unknown,2,56.0,21500000
Almaty,Unknown,3,78.1,53000000
Almaty,Unknown,3,87.0,23000000
Almaty,Unknown,3,87.0,23000000
Almaty,Unknown,2,60.0,19900000
Almaty,Unknown,1,32.0,12500000
Almaty,Unknown,1,40.0,14000000
Almaty,Unknown,3,53.0,14000000
Almaty,Unknown,3,74.5,15000000
Almaty,Unknown,1,33.4,11500000
Almaty,Unknown,2,58.0,18000000
Almaty,Unknown,3,64.0,17000000
Almaty,Unknown,3,88.5,19499000
Almaty,Unknown,1,36.0,12000000
Almaty,Unknown,3,106.0,26000000
Almaty,Unknown,2,58.0,16000000
Almaty,Unknown,3,72.0,25000000
Almaty,Unknown,3,72.2,17000000
Almaty,Unknown,2,58.0,14500000
Almaty,Unknown,2,57.1,17500000
Almaty,Unknown,2,56.0,25000000
Almaty,Unknown,3,70.0,16000000
Almaty,Unknown,3,67.0,18000000
Almaty,Unknown,2,71.4,34000000
Almaty,Unknown,1,46.0,17500000
Almaty,Unknown,2,58.0,16000000
Almaty,Unknown,1,47.0,13000000
Almaty,Unknown,2,47.9,11500000
Almaty,Unknown,3,56.3,15000000
Almaty,Unknown,3,60.0,21000000
Almaty,Unknown,3,84.0,41000000
Almaty,Unknown,3,88.0,20500000
Almaty,Unknown,2,62.0,18500000
Almaty,Unknown,4,79.0,18000000
Almaty,Unknown,2,71.4,36000000
Almaty,Unknown,2,46.0,12000000
Almaty,Unknown,2,49.0,12000000
Almaty,Unknown,1,30.0,8800000
Almaty,Unknown,1,33.0,12000000
Almaty,Unknown,3,88.85,25000000
Almaty,Unknown,1,34.3,8000000
Almaty,Unknown,2,65.0,25000000
Almaty,Unknown,2,63.0,25500000
Almaty,Unknown,1,37.0,15000000
Almaty,Unknown,2,57.0,21000000
Almaty,Unknown,1,35.2,12000000
Almaty,Unknown,3,65.0,19000000
Almaty,Unknown,2,60.0,14000000
Almaty,Unknown,1,31.5,12000000
Almaty,Unknown,3,100.0,16000000
Almaty,Unknown,1,50.0,14000000
Almaty,Unknown,2,68.0,19500000
Almaty,Unknown,3,85.0,46000000
Almaty,Unknown,3,84.0,45000000
Almaty,Unknown,2,68.0,24000000
Almaty,Unknown,1,36.0,15000000
Almaty,Unknown,1,47.7,15000000
Almaty,Unknown,2,72.7,35000000
Almaty,Unknown,3,90.0,35000000
Almaty,Unknown,3,88.5,21000000
Almaty,Unknown,2,66.0,31000000
Almaty,Unknown,2,71.0,25000000
Almaty,Unknown,2,63.4,19000000
Almaty,Unknown,1,37.0,12500000
Almaty,Unknown,3,55.0,7500000
Almaty,Unknown,1,31.1,13000000
Almaty,Unknown,3,83.0,25000000
Almaty,Unknown,2,67.6,38000000
Almaty,Unknown,2,62.0,25000000
Almaty,Unknown,3,78.0,20000000
Almaty,Unknown,3,84.4,32900000
Almaty,Unknown,1,31.1,13999997
Almaty,Unknown,3,88.0,24000000
Almaty,Unknown,3,89.5,19000000
Almaty,Unknown,3,88.4,23500000
Almaty,Unknown,2,55.0,17000000
Almaty,Unknown,2,72.9,42000000
Almaty,Unknown,3,86.5,28500000
Almaty,Unknown,2,57.0,19000000
Almaty,Unknown,2,62.5,20000000
Almaty,Unknown,3,74.5,23000000
Almaty,Unknown,2,62.8,22000000
Almaty,Unknown,1,47.0,15000000
Almaty,Unknown,3,70.0,20000000
Almaty,Unknown,2,55.0,12000000
Almaty,Unknown,2,62.0,21000000
Almaty,Unknown,2,58.0,15700000
Almaty,Unknown,2,65.0,17000000
Almaty,Unknown,1,38.9,12800000
Almaty,Unknown,2,58.0,19900000
Almaty,Unknown,3,58.0,18000000
Almaty,Unknown,3,75.3,27000000
Almaty,Unknown,3,80.0,33000000
Almaty,Unknown,1,39.5,10000000
Almaty,Unknown,2,62.1,20000000
Almaty,Unknown,1,40.0,25500000
Almaty,Unknown,3,83.8,25000000
Almaty,Unknown,2,58.0,12500000
Almaty,Unknown,2,56.0,13000000
Almaty,Unknown,1,37.0,14500000
Almaty,Unknown,2,70.0,38000000
Almaty,Unknown,3,62.0,17000000
Almaty,Unknown,2,65.0,17500000
Almaty,Unknown,1,40.0,14000000
Almaty,Unknown,3,88.8,30000000
Almaty,Unknown,3,55.0,10000000
Almaty,Unknown,3,78.0,41500000
Almaty,Unknown,2,62.0,20500000
Almaty,Unknown,3,88.0,23000000
Almaty,Unknown,1,36.0,14000000
Almaty,Unknown,3,69.3,25000000
Almaty,Unknown,2,61.5,20000000
Almaty,Unknown,2,56.8,20000000
Almaty,Unknown,2,66.9,24500000
Almaty,Unknown,1,48.0,15000000
Almaty,Unknown,3,72.0,23000000
Almaty,Unknown,3,67.0,25000000
Almaty,Unknown,2,56.8,18500000
Almaty,Unknown,3,73.3,22200000
Almaty,Unknown,2,58.1,18200000
Almaty,Unknown,2,62.0,17000000
Almaty,Unknown,2,54.0,9000000
Almaty,Unknown,3,57.6,10000000
Almaty,Unknown,3,78.0,23000000
Almaty,Unknown,5,144.0,32000000
Almaty,Unknown,2,49.0,12500000
Almaty,Unknown,2,49.0,12800000
Almaty,Unknown,3,83.4,21000000
Almaty,Unknown,2,68.0,11000000
Almaty,Unknown,3,80.0,29000000
Almaty,Unknown,1,32.0,12500000
Almaty,Unknown,3,90.0,62000000
Almaty,Unknown,4,100.0,25000000
Almaty,Unknown,2,50.0,10000000
Almaty,Unknown,2,67.8,26500000
Almaty,Unknown,3,70.0,26000000
Almaty,Unknown,3,63.0,22000000
Almaty,Unknown,1,50.0,17000000
Almaty,Unknown,3,88.5,19500000
Almaty,Unknown,1,31.1,14000000
Almaty,Unknown,2,63.0,17500000
Almaty,Unknown,3,74.5,15000000
Almaty,Unknown,2,65.6,30000000
Almaty,Unknown,2,80.0,58000000
Almaty,Unknown,1,36.0,12000000
Almaty,Unknown,2,57.0,9000000
Almaty,Unknown,2,67.0,25000000
Almaty,Unknown,3,82.0,18500000
Almaty,Unknown,2,68.0,25000000
Almaty,Unknown,2,51.0,17300000
Almaty,Unknown,2,72.0,24000000
Almaty,Unknown,2,58.0,18000000
Almaty,Unknown,1,47.0,16000000
Almaty,Unknown,1,30.0,5000000
Almaty,Unknown,2,65.0,17000000
Almaty,Unknown,3,88.59,40000000
Almaty,Unknown,3,64.0,13000000
Almaty,Unknown,2,65.0,25000000
Almaty,Unknown,1,36.0,14000000
Almaty,Unknown,4,75.0,15000000
Almaty,Unknown,3,70.0,18000000
Almaty,Unknown,3,58.0,14000000
Almaty,Unknown,2,57.3,30000000
Almaty,Unknown,3,78.2,35000000
Almaty,Unknown,3,78.9,28000000
Almaty,Unknown,3,78.5,28000000
Almaty,Unknown,2,69.0,23500000
Almaty,Unknown,2,45.0,13000000
Almaty,Unknown,2,45.0,13000000
Almaty,Unknown,2,63.0,18500000
Almaty,Unknown,5,220.0,40000000
Almaty,Unknown,1,32.0,6500000
Almaty,Unknown,3,70.0,15000000
Almaty,Unknown,1,38.8,13000000
Almaty,Unknown,3,61.0,15000000
Almaty,Unknown,1,48.0,14000000
Almaty,Unknown,1,36.0,12200000
Almaty,Unknown,2,62.6,26500000
Almaty,Unknown,2,60.0,20000000
Almaty,Unknown,2,40.0,10000000
Almaty,Unknown,2,57.0,13000000
Almaty,Unknown,3,65.0,18500000
Almaty,Unknown,2,70.0,28500000
Almaty,Unknown,1,36.1,13000000
Almaty,Unknown,3,88.0,23000000
Almaty,Unknown,1,31.1,12500000
Almaty,Unknown,3,88.4,30000000
Almaty,Unknown,2,58.0,14900000
Almaty,Unknown,2,56.6,20000000
Almaty,Unknown,3,70.0,16500000
Almaty,Unknown,2,57.3,26000000
Almaty,Unknown,3,88.59,25000000
Almaty,Unknown,2,64.0,16500000
Almaty,Unknown,3,54.1,12000000
Almaty,Unknown,3,86.0,38000000
Almaty,Unknown,2,58.1,26000000
Almaty,Unknown,3,70.0,43000000
Almaty,Unknown,3,75.0,26500000
Almaty,Unknown,3,58.0,16000000
Almaty,Unknown,3,86.0,26000000
Almaty,Unknown,3,92.0,21000000
Almaty,Unknown,1,31.0,11000000
Almaty,Unknown,2,65.6,31000000
Almaty,Unknown,3,99.0,28000000
Almaty,Unknown,3,78.0,26000000
Almaty,Unknown,2,62.26,16000000
Almaty,Unknown,1,41.0,13850000
Almaty,Unknown,3,68.6,20000000
Almaty,Unknown,2,58.7,16500000
Almaty,Unknown,2,48.0,11000000
Almaty,Unknown,1,27.0,15000000
Almaty,Unknown,3,72.0,30000000
Almaty,Unknown,1,32.0,12000000
Almaty,Unknown,2,63.0,25500000
Almaty,Unknown,2,58.2,22000000
Almaty,Unknown,3,67.0,25000000
Almaty,Unknown,1,36.0,12500000
Almaty,Unknown,1,48.0,15000000
Almaty,Unknown,2,71.6,30000000
Almaty,Unknown,2,58.0,20000000
Almaty,Unknown,3,84.4,26666666
Almaty,Unknown,2,65.0,30000000
Almaty,Unknown,2,65.0,16500000
Almaty,Unknown,2,65.0,16500000
Almaty,Unknown,3,56.8,10000000
Almaty,Unknown,2,70.0,21500000
Almaty,Unknown,2,50.0,12000000
Almaty,Unknown,2,58.8,29800000
Almaty,Unknown,3,65.0,15500000
Almaty,Unknown,2,55.0,14500000
Almaty,Unknown,2,55.0,13500000
Almaty,Unknown,2,56.0,17000000
Almaty,Unknown,3,76.0,23000000
Almaty,Unknown,1,47.0,15000000
Almaty,Unknown,2,61.0,18000000
Almaty,Unknown,2,58.1,18000000
Almaty,Unknown,2,47.0,8300000
Almaty,Unknown,1,39.5,14000000
Almaty,Unknown,3,60.0,14000000
Almaty,Unknown,2,56.0,17000000
Almaty,Unknown,2,52.0,12000000
Almaty,Unknown,3,77.0,18200000
Almaty,Unknown,1,38.0,8800000
Almaty,Unknown,2,58.0,21000000
Almaty,Unknown,2,67.0,16000000
Almaty,Unknown,2,62.8,17000000
Almaty,Unknown,3,76.0,21600000
Almaty,Unknown,3,92.0,23000000
Almaty,Unknown,2,60.0,20000000
Almaty,Unknown,3,60.0,20000000
Almaty,Unknown,1,32.0,12300000
Almaty,Unknown,1,47.0,15000000
Almaty,Unknown,2,57.2,18500000
Almaty,Unknown,1,31.1,14000000
Almaty,Unknown,2,58.0,17000000
Almaty,Unknown,2,67.0,16000000
Almaty,Unknown,3,80.0,19000000
Almaty,Unknown,3,65.0,21000000
Almaty,Unknown,3,69.0,19400000
Almaty,Unknown,3,63.0,13500000
Almaty,Unknown,3,88.4,35000000
Almaty,Unknown,2,65.0,26500000
Almaty,Unknown,1,48.0,15000000
Almaty,Unknown,3,85.0,57000000
Almaty,Unknown,2,58.3,17000000
Almaty,Unknown,1,47.0,19000000
Almaty,Unknown,3,67.6,22000000
Almaty,Unknown,2,65.6,26000000
Almaty,Unknown,1,30.0,7500000
Almaty,Unknown,3,69.3,20000000
Almaty,Unknown,2,50.0,22500000
Almaty,Unknown,2,48.0,10000000
Almaty,Unknown,3,79.2,20999999
Almaty,Unknown,2,48.0,16500000
Almaty,Unknown,1,31.1,11000000
Almaty,Unknown,2,50.0,11000000
Almaty,Unknown,3,73.0,16500000
Almaty,Unknown,1,33.0,8000000
Almaty,Unknown,2,44.0,15000000
Almaty,Unknown,1,48.0,18000000
Almaty,Unknown,1,40.0,30000000
Almaty,Unknown,3,62.0,15000000
Almaty,Unknown,1,41.0,15000000
Almaty,Unknown,3,71.6,21000000
Almaty,Unknown,3,90.0,21000000
Almaty,Unknown,4,89.0,25000000
Almaty,Unknown,3,67.0,20500000
Almaty,Unknown,1,30.0,7000000
Almaty,Unknown,3,71.6,25000000
Almaty,Unknown,3,66.0,15000000
Almaty,Unknown,3,107.0,27000000
Almaty,Unknown,1,36.6,13000000
Almaty,Unknown,3,200.0,11500000
Almaty,Unknown,2,75.0,21500000
Almaty,Unknown,3,50.0,10000000
Almaty,Unknown,2,58.0,16500000
Almaty,Unknown,2,47.0,15000000
Almaty,Unknown,2,51.0,18000000
Almaty,Unknown,2,69.0,25000000
Almaty,Unknown,1,40.9,11000000
Almaty,Unknown,2,62.0,18000000
Almaty,Unknown,3,88.5,19000000
Almaty,Unknown,1,50.0,27000000
Almaty,Unknown,3,83.8,20000000
Almaty,Unknown,1,43.0,12500000
Almaty,Unknown,3,69.3,19000000
Almaty,Unknown,1,45.9,16500000
Almaty,Unknown,3,53.0,15000000
Almaty,Unknown,3,88.4,22000000
Almaty,Unknown,2,59.0,20000000
Almaty,Unknown,2,60.0,20000000
Almaty,Unknown,3,100.0,35000000
Almaty,Unknown,1,31.1,11500000
Almaty,Unknown,3,61.0,14000000
Almaty,Unknown,1,40.0,6500000
Almaty,Unknown,1,36.0,20000000
Almaty,Unknown,3,70.0,25000000
Almaty,Unknown,3,87.7,20000000
Almaty,Unknown,3,90.0,24000000
Almaty,Unknown,3,82.4,30000000
Almaty,Unknown,1,40.0,14500000
Almaty,Unknown,4,76.0,19000000
Almaty,Unknown,3,80.0,30000000
Almaty,Unknown,3,64.0,15500000
Almaty,Unknown,3,87.0,30000000
Almaty,Unknown,3,88.0,43000000
Almaty,Unknown,1,37.6,13500000
Almaty,Unknown,2,71.4,30000000
Almaty,Unknown,3,82.4,31000000
Almaty,Unknown,1,48.0,25000000
Almaty,Unknown,2,52.0,10700000
Almaty,Unknown,1,47.0,18000000
Almaty,Unknown,1,19.2,5000000
Almaty,Unknown,2,65.1,24500000
Almaty,Unknown,3,86.4,33000000
Almaty,Unknown,2,67.7,22000000
Almaty,Unknown,3,74.5,18000000
Almaty,Unknown,3,80.0,28500000
Almaty,Unknown,2,66.0,26000000
Almaty,Unknown,3,85.0,26000000
Almaty,Unknown,1,47.0,16000000
Almaty,Unknown,2,60.3,20000000
Almaty,Unknown,2,48.8,7500000
Almaty,Unknown,3,65.0,15000000
Almaty,Unknown,2,59.8,25000000
Almaty,Unknown,2,58.0,11000000
Almaty,Unknown,1,40.7,13700000
Almaty,Unknown,2,51.9,17000000
Almaty,Unknown,2,50.0,12000000
Almaty,Unknown,2,59.0,14000000
Almaty,Unknown,1,39.0,17900000
Almaty,Unknown,2,65.0,18500000
Almaty,Unknown,2,45.0,13000000
Almaty,Unknown,2,71.4,35000000
Almaty,Unknown,2,42.0,16900000
Almaty,Unknown,3,81.2,17800000
Almaty,Unknown,2,47.0,20000000
Almaty,Unknown,2,52.9,12500000
Almaty,Unknown,2,52.9,12500000
Almaty,Unknown,2,50.4,15000000
Almaty,Unknown,2,68.0,22000000
Almaty,Unknown,2,62.0,18000000
Almaty,Unknown,2,56.6,22000000
Almaty,Unknown,2,56.6,22000000
Almaty,Unknown,2,60.0,13000000
Almaty,Unknown,2,44.0,11500000
Almaty,Unknown,1,18.0,6500000
Almaty,Unknown,3,70.0,16500000
Almaty,Unknown,1,32.0,10900000
Almaty,Unknown,2,55.0,18000000
Almaty,Unknown,2,65.6,30000000
Almaty,Unknown,3,77.0,19500000
Almaty,Unknown,3,55.0,13000000
Almaty,Unknown,2,72.0,24000000
Almaty,Unknown,3,76.0,19000000
Almaty,Unknown,3,84.0,22500000
Almaty,Unknown,2,67.7,25000000
Almaty,Unknown,2,67.6,25000000
Almaty,Unknown,3,91.1,22000000
Almaty,Unknown,2,62.5,19000000
Almaty,Unknown,3,71.0,20000000
Almaty,Unknown,1,46.0,17500000
Almaty,Unknown,1,36.0,14000000
Almaty,Unknown,1,30.9,7000000
Almaty,Unknown,3,77.0,20000000
Almaty,Unknown,2,66.3,30000000
Almaty,Unknown,3,80.0,26000000
Almaty,Unknown,2,57.2,17500000
Almaty,Unknown,2,54.6,22000000
Almaty,Unknown,3,90.1,40000000
Almaty,Unknown,2,60.0,13000000
Almaty,Unknown,2,45.0,9500000
Almaty,Unknown,2,59.0,23000000
Almaty,Unknown,3,80.0,32000000
Almaty,Unknown,2,65.9,28000000
Almaty,Unknown,2,46.7,9500000
Almaty,Unknown,2,54.6,20000000
Almaty,Unknown,3,75.6,37000000
Almaty,Unknown,3,78.2,25000000
Almaty,Unknown,3,76.0,18000000
Almaty,Unknown,2,57.0,15000000
Almaty,Unknown,3,75.5,22300000
Almaty,Unknown,2,65.5,22000000
Almaty,Unknown,3,53.0,15000000
Almaty,Unknown,3,88.9,19500000
Almaty,Unknown,2,85.0,12500000
Almaty,Unknown,1,37.0,15000000
Almaty,Unknown,3,81.0,29000000
Almaty,Unknown,3,76.0,16000000
Almaty,Unknown,2,56.0,18500000
Almaty,Unknown,2,60.0,20500000
Almaty,Unknown,2,58.0,21000000
Almaty,Unknown,2,78.0,35880000
Almaty,Unknown,1,37.0,12500000
Almaty,Unknown,4,79.0,17500000
Almaty,Unknown,2,58.0,20000000
Almaty,Unknown,2,63.0,16000000
Almaty,Unknown,1,32.0,11800000
Almaty,Unknown,1,36.0,12500000
Almaty,Unknown,1,41.0,12000000
Almaty,Unknown,2,44.0,25000000
Almaty,Unknown,3,83.0,29000000
Almaty,Unknown,3,72.0,43000000
Almaty,Unknown,1,32.0,12300000
Almaty,Unknown,1,52.0,23000000
Almaty,Unknown,2,67.9,23000000
Almaty,Unknown,3,84.0,47000000
Almaty,Unknown,3,77.0,19500000
Almaty,Unknown,2,64.4,18000000
Almaty,Unknown,1,36.0,12000000
Almaty,Unknown,3,80.0,14000000
Almaty,Unknown,3,69.5,23000000
Almaty,Unknown,3,89.0,36000000
Almaty,Unknown,3,78.8,30000000
